x;cos;tanh;sqrt;color
97;0.5492022122806735;0.7488848126069659;1.0184318400398982;RGB(0.194,0.194,0.194)
98;0.4351236113224118;0.7484051456087156;0.8871489462603488;RGB(0.196,0.196,0.196)
99;0.5655281502148531;0.7073515098361922;0.9808049974069353;RGB(0.198,0.198,0.198)
100;0.5412009017174395;0.8276964569311778;0.9693326740713499;RGB(0.2,0.2,0.2)
101;0.5318685461400533;0.8745130139053134;0.9111480160312293;RGB(0.202,0.202,0.202)
102;0.5420079947437593;0.7781935883837641;1.0103874490655516;RGB(0.204,0.204,0.204)
103;0.5110969037750024;0.8024394066971332;1.0059108633958924;RGB(0.206,0.206,0.206)
104;0.5069970046591841;0.7761145727471909;1.024535419689864;RGB(0.208,0.208,0.208)
105;0.577147475824223;0.7398812027975472;1.0316287586647828;RGB(0.21,0.21,0.21)
106;0.5486989554790189;0.792240743967874;0.9742566339379767;RGB(0.212,0.212,0.212)
107;0.48020605953584283;0.802884714873297;0.9606806813848959;RGB(0.214,0.214,0.214)
108;0.48533618834629716;0.7856968819917469;1.0391912704903654;RGB(0.216,0.216,0.216)
109;0.46149843093954046;0.9192975470126796;1.0424587100703677;RGB(0.218,0.218,0.218)
110;0.4551318167462136;0.7862184282991921;1.083274156609539;RGB(0.22,0.22,0.22)
111;0.44463180116090883;0.8181776889187333;1.052966669738376;RGB(0.222,0.222,0.222)
112;0.4356336167491897;0.8907423602243713;1.0561010644448643;RGB(0.224,0.224,0.224)
113;0.42648675640447936;0.7485206204343989;1.13001993966898;RGB(0.226,0.226,0.226)
114;0.3353796219550299;0.8021825369269935;1.0867089543941229;RGB(0.228,0.228,0.228)
115;0.3027114057266344;0.8050551727604787;1.072376678514756;RGB(0.23,0.23,0.23)
116;0.3844808350031697;0.8209962166593687;1.014115099137533;RGB(0.232,0.232,0.232)
117;0.4843971156693966;0.7536850204815093;1.0966989361618535;RGB(0.234,0.234,0.234)
118;0.39645604132092305;0.8294819196799147;1.0307511624263723;RGB(0.236,0.236,0.236)
119;0.3715182678711101;0.8122739048536637;1.0850631602200365;RGB(0.238,0.238,0.238)
120;0.43849853552926604;0.9472517586008329;1.0560812752731603;RGB(0.24,0.24,0.24)
121;0.3907652013672543;0.9098547735817658;1.0997073074276533;RGB(0.242,0.242,0.242)
122;0.433527214104768;0.8392084267349899;1.121147357908904;RGB(0.244,0.244,0.244)
123;0.3293779634301005;0.7979949002821153;1.114054711891479;RGB(0.246,0.246,0.246)
124;0.31175879128645534;0.845464627233555;1.1087243813780623;RGB(0.248,0.248,0.248)
125;0.3215245651389551;0.8482815907882341;1.0050033517630967;RGB(0.25,0.25,0.25)
126;0.3058577475304922;0.8556513889165237;1.179470590481;RGB(0.252,0.252,0.252)
127;0.3188510840460741;0.8525071816373747;1.2429914419704804;RGB(0.254,0.254,0.254)
128;0.28667079902555087;0.8682726990922434;1.1313654487798668;RGB(0.256,0.256,0.256)
129;0.3089183433817943;0.7904240318126656;1.1360193028804255;RGB(0.258,0.258,0.258)
130;0.2782326390615681;0.8422599906481989;1.1070582245127265;RGB(0.26,0.26,0.26)
131;0.36362396302940375;0.8746880953914705;1.110900621790615;RGB(0.262,0.262,0.262)
132;0.13682165065360324;0.8696659266106237;1.1621735417595058;RGB(0.264,0.264,0.264)
133;0.2594041922004107;0.8954582480123232;1.1550182138488108;RGB(0.266,0.266,0.266)
134;0.24676913349821458;0.8760108291057624;1.1609000136421852;RGB(0.268,0.268,0.268)
135;0.2786745115510103;0.8759311097904279;1.1620867209013148;RGB(0.27,0.27,0.27)
136;0.20945055645174382;0.7735588964123968;1.2862477730718171;RGB(0.272,0.272,0.272)
137;0.19945020871022068;0.9747617495809067;1.1852589331662833;RGB(0.274,0.274,0.274)
138;0.21135689141586234;0.88053637631768;1.1745890571840112;RGB(0.276,0.276,0.276)
139;0.24040488973732216;0.8844337630782816;1.2392243750478484;RGB(0.278,0.278,0.278)
140;0.2322912626843501;0.8859351336041159;1.2055630413885368;RGB(0.28,0.28,0.28)
141;0.16012224327980704;0.7894807023960461;1.288365802685372;RGB(0.282,0.282,0.282)
142;0.15214119058102993;0.8893178608289852;1.1271029869470044;RGB(0.284,0.284,0.284)
143;0.19139844758424832;0.8637997099179953;1.2021966121766725;RGB(0.286,0.286,0.286)
144;0.0921213038703153;0.8884856679418294;1.2650074923017753;RGB(0.288,0.288,0.288)
145;0.12547594628109998;0.9031508390800237;1.223700247479163;RGB(0.29,0.29,0.29)
146;0.11062618390091479;0.8981286527926479;1.2805588684578135;RGB(0.292,0.292,0.292)
147;0.11193406979262169;0.8746861557876013;1.2129508915136564;RGB(0.294,0.294,0.294)
148;0.09067613090459103;0.9390921211588391;1.2232747524743626;RGB(0.296,0.296,0.296)
149;0.12894552446242963;0.9003379630122551;1.2201062460507406;RGB(0.298,0.298,0.298)
150;0.05941200394872508;1.0013665435059278;1.2540327370867344;RGB(0.3,0.3,0.3)
151;0.11618208079042072;0.8947562212889093;1.2288203194402156;RGB(0.302,0.302,0.302)
152;0.11531633737165846;0.9071509516849647;1.2830815217030647;RGB(0.304,0.304,0.304)
153;-0.060261639525455546;0.9049878363637193;1.2373211581936232;RGB(0.306,0.306,0.306)
154;0.030798412012689454;0.8225731159950654;1.2409331818351372;RGB(0.308,0.308,0.308)
155;0.06108036076985382;0.9703785977114137;1.2445631125438472;RGB(0.31,0.31,0.31)
156;0.010892759770804469;0.9141096540556923;1.2634106436175734;RGB(0.312,0.312,0.312)
157;0.004657144289334974;0.9220929138396612;1.3105268563322496;RGB(0.314,0.314,0.314)
158;-0.013025545148825333;0.8681375857599548;1.1723518574520213;RGB(0.316,0.316,0.316)
159;0.02333204473826887;0.9204868240202679;1.254373671728418;RGB(0.318,0.318,0.318)
160;-0.016607302837877137;0.9216686199868406;1.3015635167239634;RGB(0.32,0.32,0.32)
161;-0.0865768167138023;0.9674461784005419;1.3223599837274276;RGB(0.322,0.322,0.322)
162;0.041076454347621326;0.9590474173600494;1.2409799106393102;RGB(0.324,0.324,0.324)
163;-0.09547103496670278;0.8248111650581816;1.2736123663577466;RGB(0.326,0.326,0.326)
164;-0.10322224901632965;0.936534381119146;1.3765777528024528;RGB(0.328,0.328,0.328)
165;-0.07912088920041097;0.9514817684391849;1.2838370700141835;RGB(0.33,0.33,0.33)
166;-0.06940976831377521;0.9301742323057668;1.288504496991061;RGB(0.332,0.332,0.332)
167;-0.0971251005569121;0.9256160075986513;1.295375610990653;RGB(0.334,0.334,0.334)
168;-0.11272744909823772;0.8891683754676455;1.2969522404234084;RGB(0.336,0.336,0.336)
169;-0.11799881831891114;0.9332345903917368;1.2847724604344353;RGB(0.338,0.338,0.338)
170;-0.1806945596678755;0.9586487697072563;1.2889129885927268;RGB(0.34,0.34,0.34)
171;-0.1338666705088422;1.0053642647676477;1.2537189549965568;RGB(0.342,0.342,0.342)
172;-0.1595253403735739;0.9344727087432337;1.3015213444625373;RGB(0.344,0.344,0.344)
173;-0.11163044587294407;0.9028241504968596;1.236847781315159;RGB(0.346,0.346,0.346)
174;-0.1636493185567874;0.9397550653870834;1.3191654062220406;RGB(0.348,0.348,0.348)
175;-0.16880828081343616;0.9217305865244744;1.228648245505621;RGB(0.35,0.35,0.35)
176;-0.1987450082621614;0.9451997993831236;1.3329642530370795;RGB(0.352,0.352,0.352)
177;-0.1941247706103507;0.9543416769857948;1.44214971677227;RGB(0.354,0.354,0.354)
178;-0.22656023315754545;0.9230550405804845;1.335956007790019;RGB(0.356,0.356,0.356)
179;-0.16104306967168408;1.028447062602697;1.263305525936554;RGB(0.358,0.358,0.358)
180;-0.29970548587982504;0.9503606719550204;1.3415646611170098;RGB(0.36,0.36,0.36)
181;-0.16932079348021667;0.9125372398545555;1.3741802085945658;RGB(0.362,0.362,0.362)
182;-0.2410567873165241;0.8690190038440453;1.4489655108078852;RGB(0.364,0.364,0.364)
183;-0.24153069352847484;1.0442129547803045;1.2958383952005892;RGB(0.366,0.366,0.366)
184;-0.24757281615710974;1.0667971855230793;1.3564290623988646;RGB(0.368,0.368,0.368)
185;-0.2683360254907157;0.9360373419428305;1.3599009853493336;RGB(0.37,0.37,0.37)
186;-0.321989384784392;1.0022579422465603;1.363767309837251;RGB(0.372,0.372,0.372)
187;-0.18282159118645647;0.9522649869111567;1.3905042662533513;RGB(0.374,0.374,0.374)
188;-0.30652775751850964;0.9332727828459422;1.370054978861509;RGB(0.376,0.376,0.376)
189;-0.31543009455223364;0.9554459772814439;1.309636600158092;RGB(0.378,0.378,0.378)
190;-0.3217235620817513;0.9602857935166436;1.3783976367037214;RGB(0.38,0.38,0.38)
191;-0.3372809719519756;0.9570663863021052;1.3847154180400283;RGB(0.382,0.382,0.382)
192;-0.22672022947697063;1.0012296748029685;1.3036035197627494;RGB(0.384,0.384,0.384)
193;-0.3345942000542409;1.0466287545031665;1.3892960215060002;RGB(0.386,0.386,0.386)
194;-0.3607942468261383;0.9584827926615815;1.4139868758733631;RGB(0.388,0.388,0.388)
195;-0.46991462574584525;0.9618035594091314;1.3964240104935006;RGB(0.39,0.39,0.39)
196;-0.31166807114416395;0.9610914724193788;1.4711534183951127;RGB(0.392,0.392,0.392)
197;-0.4184769385568953;0.9725614688647016;1.4818381559576728;RGB(0.394,0.394,0.394)
198;-0.3978648833092482;0.966946084194826;1.3934052350350443;RGB(0.396,0.396,0.396)
199;-0.3485743990794285;0.9611767712705854;1.4206582322490893;RGB(0.398,0.398,0.398)
200;-0.4160891031810466;0.9885241771907246;1.4138761808213087;RGB(0.4,0.4,0.4)
201;-0.3772687799309712;0.9616438062953928;1.484817977476851;RGB(0.402,0.402,0.402)
202;-0.43290418283746906;1.0238289643917935;1.453037804505797;RGB(0.404,0.404,0.404)
203;-0.44309936280987106;0.9283463695299254;1.4137485659684548;RGB(0.406,0.406,0.406)
204;-0.5145933549664374;1.0244984559146284;1.5466348280398838;RGB(0.408,0.408,0.408)
205;-0.4630147706753493;0.9707279400627669;1.4082496888064528;RGB(0.41,0.41,0.41)
206;-0.4905633139005373;0.8600889159068235;1.4314344788813085;RGB(0.412,0.412,0.412)
207;-0.4779514565660656;0.959733733754816;1.4622944531242719;RGB(0.414,0.414,0.414)
208;-0.48689557722408217;0.9490281763181884;1.4429355283235106;RGB(0.416,0.416,0.416)
209;-0.5133313970258354;1.0786921230503128;1.4097786866804232;RGB(0.418,0.418,0.418)
210;-0.3896295751171757;0.9484673688055488;1.4033655844108879;RGB(0.42,0.42,0.42)
211;-0.5306732490949213;1.0792352152764282;1.4569168459163688;RGB(0.422,0.422,0.422)
212;-0.5207607784454897;1.0146285353024482;1.4560145099967776;RGB(0.424,0.424,0.424)
213;-0.5005982631810507;1.00379187243062;1.4943247934840482;RGB(0.426,0.426,0.426)
214;-0.5263876204548121;0.9832911956585433;1.4628738136895512;RGB(0.428,0.428,0.428)
215;-0.5445210385728486;0.9717925983776018;1.3865110471767064;RGB(0.43,0.43,0.43)
216;-0.5695624136142283;0.9745627018557508;1.5644118790943269;RGB(0.432,0.432,0.432)
217;-0.5556806902773969;0.9690809655051786;1.410563440196999;RGB(0.434,0.434,0.434)
218;-0.5517721002935725;1.0111518632540804;1.4787360135424468;RGB(0.436,0.436,0.436)
219;-0.6874868431521987;0.9889807675217147;1.4720214406534708;RGB(0.438,0.438,0.438)
220;-0.5855580187249257;0.9833818751368489;1.5171398615989382;RGB(0.44,0.44,0.44)
221;-0.5975155779121384;0.9341118436527172;1.4865688926578924;RGB(0.442,0.442,0.442)
222;-0.5063427662652566;0.9767248846690993;1.4848743448192137;RGB(0.444,0.444,0.444)
223;-0.6357408514440536;0.9970314389774699;1.4844804041620114;RGB(0.446,0.446,0.446)
224;-0.6216651504553947;0.9620306787686504;1.5790751483810792;RGB(0.448,0.448,0.448)
225;-0.6916308400237091;0.9779070227405233;1.5216797741420724;RGB(0.45,0.45,0.45)
226;-0.6419441892183307;0.8583440274694392;1.5871322385598376;RGB(0.452,0.452,0.452)
227;-0.7331521788884406;1.0246902999641878;1.4819530078271759;RGB(0.454,0.454,0.454)
228;-0.6532949685978817;1.06423427656493;1.5129085958673363;RGB(0.456,0.456,0.456)
229;-0.6578611993893032;0.9797035812554404;1.4688631832720838;RGB(0.458,0.458,0.458)
230;-0.5585216632076571;0.9801278000656503;1.597851967070356;RGB(0.46,0.46,0.46)
231;-0.7210230375670793;0.9828258741992325;1.507990851581561;RGB(0.462,0.462,0.462)
232;-0.683514810806471;0.9798374855729437;1.4036069371329793;RGB(0.464,0.464,0.464)
233;-0.5701366181312998;0.9814283994272138;1.523364452639262;RGB(0.466,0.466,0.466)
234;-0.6903292721275978;0.97926219737538;1.563968081188074;RGB(0.468,0.468,0.468)
235;-0.6149909368701071;0.9769510736635431;1.5301193401910453;RGB(0.47,0.47,0.47)
236;-0.7481826427011917;0.9825393043178093;1.5086722330837345;RGB(0.472,0.472,0.472)
237;-0.6205494365249468;1.0408146764194794;1.6072984826054986;RGB(0.474,0.474,0.474)
238;-0.7133285564127128;1.0396915523602932;1.5497867479805725;RGB(0.476,0.476,0.476)
239;-0.7417994760123356;0.9831322747421282;1.596725134790943;RGB(0.478,0.478,0.478)
240;-0.7076051954593244;0.9617887922527161;1.575375710265011;RGB(0.48,0.48,0.48)
241;-0.7121614320186309;0.9694277375681606;1.562877889692046;RGB(0.482,0.482,0.482)
242;-0.8529983171808413;0.9719720567552409;1.559196598280119;RGB(0.484,0.484,0.484)
243;-0.7576027156095826;0.9846127091040842;1.6729550329711058;RGB(0.486,0.486,0.486)
244;-0.7806072864307284;1.1097175039074514;1.504989927398405;RGB(0.488,0.488,0.488)
245;-0.7361913013741666;0.9631851501777404;1.5652569407233783;RGB(0.49,0.49,0.49)
246;-0.765855392418884;0.874114246953794;1.5754418193638733;RGB(0.492,0.492,0.492)
247;-0.7835809755776142;0.9853679576260109;1.6315498070932752;RGB(0.494,0.494,0.494)
248;-0.7890545869387426;0.9723443428180989;1.4560092944126208;RGB(0.496,0.496,0.496)
249;-0.7909769477101025;0.9807763440105586;1.538512313224844;RGB(0.498,0.498,0.498)
250;-0.7929801688061897;0.9593650663985147;1.5781441306717205;RGB(0.5,0.5,0.5)
251;-0.908128186402815;0.955030140156642;1.5999848553830809;RGB(0.502,0.502,0.502)
252;-0.8180603427505513;1.0926368300239784;1.5826405661460348;RGB(0.504,0.504,0.504)
253;-0.814668639669776;1.0155199115240574;1.5906030128177369;RGB(0.506,0.506,0.506)
254;-0.9446577720976785;0.9703439665792862;1.589356268488733;RGB(0.508,0.508,0.508)
255;-0.8189967123970678;1.0111887250371305;1.5946622402849664;RGB(0.51,0.51,0.51)
256;-0.8354549856175121;0.8742608233586826;1.597703135438361;RGB(0.512,0.512,0.512)
257;-0.9170245358547824;0.9880420391765183;1.6031221861511256;RGB(0.514,0.514,0.514)
258;-0.8363950207086908;0.946536109752411;1.6067326750188415;RGB(0.516,0.516,0.516)
259;-0.7492207880406299;0.9424111604706926;1.5994490650493556;RGB(0.518,0.518,0.518)
260;-0.8556698118538143;1.0484625671355745;1.5982431663796648;RGB(0.52,0.52,0.52)
261;-0.950677695585485;1.0181202611845868;1.61554939905131;RGB(0.522,0.522,0.522)
262;-0.778736448673637;0.989809137152608;1.618177204880659;RGB(0.524,0.524,0.524)
263;-0.7847418847391515;0.9190712562699801;1.6216962098929637;RGB(0.526,0.526,0.526)
264;-0.8082071093973469;0.9667568552407511;1.6232993854657207;RGB(0.528,0.528,0.528)
265;-0.8911661380512135;0.967312246662011;1.6921258979634437;RGB(0.53,0.53,0.53)
266;-0.9911663226137326;0.9969426417772317;1.6309493376396487;RGB(0.532,0.532,0.532)
267;-0.8106561558984474;1.0602661693872395;1.6202840283675637;RGB(0.534,0.534,0.534)
268;-0.8502344079286004;0.9754026470078461;1.6902905819924958;RGB(0.536,0.536,0.536)
269;-0.8067713548150621;0.9905402333170813;1.6579481518302541;RGB(0.538,0.538,0.538)
270;-0.8682457829065374;1.0221922149244007;1.6373753658807415;RGB(0.54,0.54,0.54)
271;-0.9679738550641555;0.9888977213243828;1.6453139145927027;RGB(0.542,0.542,0.542)
272;-0.9211529749357866;0.9931748961782573;1.7172616568685393;RGB(0.544,0.544,0.544)
273;-0.9940831546256143;0.9954833815719721;1.5592943044973144;RGB(0.546,0.546,0.546)
274;-0.8042200805366947;1.0117672096948491;1.584942426859611;RGB(0.548,0.548,0.548)
275;-0.8332687621955449;1.002191942277487;1.7770535689381741;RGB(0.55,0.55,0.55)
276;-0.8320752917264723;0.9976217614545;1.5779573853324327;RGB(0.552,0.552,0.552)
277;-0.9301774188741776;0.9976444660233877;1.604218691881995;RGB(0.554,0.554,0.554)
278;-0.9844399129836793;0.9923421853072877;1.652027969187795;RGB(0.556,0.556,0.556)
279;-0.9389075916445856;1.1092285771087638;1.6014135116026025;RGB(0.558,0.558,0.558)
280;-0.8752974359614395;0.8922689340478526;1.667229230516146;RGB(0.56,0.56,0.56)
281;-0.9896216493806352;0.9029978592875267;1.6763033669344358;RGB(0.562,0.562,0.562)
282;-0.9779308711352908;0.8814326354479464;1.6755636821749473;RGB(0.564,0.564,0.564)
283;-0.9483153781031517;0.993047201764417;1.5945705565355037;RGB(0.566,0.566,0.566)
284;-0.9102047099862381;1.0064529359120562;1.675125487542177;RGB(0.568,0.568,0.568)
285;-1.0295002285063886;0.9715058945465208;1.67670196077348;RGB(0.57,0.57,0.57)
286;-1.0267858113745028;0.9856318656262314;1.6958186168917448;RGB(0.572,0.572,0.572)
287;-0.9622595631364743;1.024680025730883;1.6941000840308174;RGB(0.574,0.574,0.574)
288;-0.966095465353843;0.9870027578293853;1.6977930272857573;RGB(0.576,0.576,0.576)
289;-0.968517189519766;0.9115443162063737;1.6991664275366243;RGB(0.578,0.578,0.578)
290;-1.0337173108600124;1.1126418530911917;1.7022813175029528;RGB(0.58,0.58,0.58)
291;-0.974750061811884;0.942912127769358;1.6920222024163323;RGB(0.582,0.582,0.582)
292;-0.8613075137928703;0.9941951703158514;1.7098069032851129;RGB(0.584,0.584,0.584)
293;-0.9450099829746302;1.0824856963208893;1.6392884709644697;RGB(0.586,0.586,0.586)
294;-0.9821056734936346;0.9943685595460336;1.7099577955763823;RGB(0.588,0.588,0.588)
295;-0.9021196623746754;0.9900843346046644;1.6980179866158662;RGB(0.59,0.59,0.59)
296;-0.9688050546033349;0.8714209433446287;1.6669397575827056;RGB(0.592,0.592,0.592)
297;-0.9156833078933176;0.9944808638185372;1.7047780847630318;RGB(0.594,0.594,0.594)
298;-0.9867929687188537;0.9965039705013731;1.729718426495536;RGB(0.596,0.596,0.596)
299;-0.9855779746838966;0.9283107249789472;1.650035744402079;RGB(0.598,0.598,0.598)
300;-0.9925538087669574;0.9066785434041443;1.8033307806149672;RGB(0.6,0.6,0.6)
301;-0.9913932599996376;0.9396716163422905;1.729980485441866;RGB(0.602,0.602,0.602)
302;-1.0312554291394236;0.9970331070819;1.823791472568653;RGB(0.604,0.604,0.604)
303;-0.9296525387181265;1.0299598462829782;1.7062005004681724;RGB(0.606,0.606,0.606)
